Location,Cases,Deaths,Date,Region,Year
LEYTE,250,1,8/9/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,291,0,15/09/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,228,0,22/09/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,179,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,211,1,6/10/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,166,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,144,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,120,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,65,0,3/11/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,62,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,65,1,17/11/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,73,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,74,0,1/12/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,43,1,8/12/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,54,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,68,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
LEYTE,44,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
MANDAUE CITY,23,1,13/01/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,51,0,20/01/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,45,0,27/01/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,28,0,3/2/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,42,0,10/2/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,322,0,17/02/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,28,0,24/02/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,18,0,3/3/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,13,1,10/3/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,14,1,17/03/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,15,0,24/03/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,7,0,31/03/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,6,0,7/4/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,10,0,14/04/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,5,0,21/04/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,7,0,28/04/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,5,0,5/5/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,4,0,12/5/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,3,0,19/05/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,5,0,26/05/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,2,0,2/6/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,10,0,9/6/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,5,0,16/06/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,11,0,23/06/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,6,0,30/06/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,12,0,7/7/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,6,0,14/07/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,8,0,21/07/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,22,0,28/07/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,16,0,4/8/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,15,0,11/8/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,32,0,18/08/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,33,0,25/08/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,30,0,1/9/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,27,0,8/9/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,24,1,15/09/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,41,0,22/09/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,31,0,29/09/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,43,0,6/10/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,48,0,13/10/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,42,0,20/10/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,30,0,27/10/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,22,0,3/11/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,21,0,10/11/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,33,0,17/11/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,30,0,24/11/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,36,0,1/12/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,31,0,8/12/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,41,0,15/12/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,30,0,22/12/2019,REGION VII-CENTRAL VISAYAS,2019
MANDAUE CITY,36,0,29/12/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS OCCIDENTAL,194,1,13/01/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,208,1,20/01/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,212,3,27/01/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,169,1,3/2/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,206,1,10/2/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,159,0,17/02/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,154,1,24/02/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,152,1,3/3/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,133,3,10/3/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,125,4,17/03/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,116,1,24/03/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,117,0,31/03/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,101,0,7/4/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,66,0,14/04/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,50,1,21/04/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,62,0,28/04/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,71,0,5/5/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,43,1,12/5/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,47,0,19/05/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,53,0,26/05/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,59,0,2/6/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,63,1,9/6/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,97,3,16/06/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,131,2,23/06/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,214,0,30/06/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,280,4,7/7/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,328,3,14/07/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,422,2,21/07/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,466,3,28/07/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,621,3,4/8/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,666,5,11/8/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,644,3,18/08/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,651,1,25/08/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,566,2,1/9/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,503,1,8/9/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,495,0,15/09/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,319,2,22/09/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,322,1,29/09/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,337,1,6/10/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,231,1,13/10/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,260,0,20/10/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,236,1,27/10/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,198,0,3/11/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,180,0,10/11/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,172,1,17/11/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,180,0,24/11/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,130,1,1/12/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,135,1,8/12/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,124,0,15/12/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS OCCIDENTAL,106,0,22/12/2019,REGION VI-WESTERN VISAYAS,2019
NEGROS ORIENTAL,84,0,13/01/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,147,1,20/01/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,157,0,27/01/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,102,1,3/2/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,115,0,10/2/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,114,0,17/02/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,98,0,24/02/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,84,0,3/3/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,84,0,10/3/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,69,0,17/03/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,39,0,24/03/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,41,0,31/03/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,27,0,7/4/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,32,0,14/04/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,27,0,21/04/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,27,1,28/04/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,33,1,5/5/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,32,0,12/5/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,22,0,19/05/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,39,0,26/05/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,46,0,2/6/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,35,1,9/6/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,50,1,16/06/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,76,2,23/06/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,134,0,30/06/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,106,1,7/7/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,139,0,14/07/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,182,3,21/07/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,180,0,28/07/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,217,0,4/8/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,223,0,11/8/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,271,0,18/08/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,261,0,25/08/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,287,0,1/9/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,252,0,8/9/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,342,1,15/09/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,283,0,22/09/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,228,0,29/09/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,265,0,6/10/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,206,0,13/10/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,215,1,20/10/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,161,0,27/10/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,111,1,3/11/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,126,0,10/11/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,154,0,17/11/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,113,0,24/11/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,103,1,1/12/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,88,1,8/12/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,121,1,15/12/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,89,0,22/12/2019,REGION VII-CENTRAL VISAYAS,2019
NEGROS ORIENTAL,71,1,29/12/2019,REGION VII-CENTRAL VISAYAS,2019
NORTHERN SAMAR,12,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
NORTHERN SAMAR,20,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,15,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,5,0,20/01/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,12,0,3/2/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,11,0,10/2/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,10,0,17/02/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,14,0,24/02/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,3/3/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,10/3/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,17/03/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,8,0,24/03/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,12,1,7/4/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,4,0,21/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,5/5/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,12/5/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,26/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,4,0,2/6/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,5,0,9/6/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,5,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,19,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,16,0,7/7/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,33,0,21/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,51,0,28/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,46,0,4/8/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,88,3,11/8/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,87,0,18/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,86,0,25/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,76,0,1/9/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,68,0,8/9/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,80,0,15/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,48,0,22/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,25,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,21,0,6/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,18,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,22,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,28,0,3/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,18,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,1,17/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,13,0,1/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,8/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,1,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,0,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,60,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,87,0,20/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,89,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,80,0,3/2/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,95,0,10/2/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,43,0,17/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,30,0,24/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,35,0,3/3/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,51,0,10/3/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,26,0,17/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,24/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,22,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,39,0,7/4/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,23,0,21/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,23,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,43,0,5/5/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,33,0,12/5/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,40,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,44,1,26/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,29,0,2/6/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,48,0,9/6/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,78,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,59,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,47,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,46,1,7/7/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,118,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,217,0,21/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,295,2,28/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,574,2,4/8/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,601,0,11/8/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,580,1,18/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,571,0,25/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,515,0,1/9/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,372,0,8/9/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,401,1,15/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,846,0,22/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,189,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,222,0,6/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,194,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,189,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,168,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,148,1,3/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,81,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,97,0,17/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,67,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,42,0,1/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,8/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,29,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,45,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,34,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
SISQUIJOR,10,0,13/01/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,5,0,20/01/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,10,0,27/01/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,6,0,3/2/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,5,0,10/2/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,7,0,17/02/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,1,0,24/02/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,3,0,3/3/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,2,0,10/3/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,7,0,17/03/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,4,0,24/03/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,31/03/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,5,0,7/4/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,2,0,14/04/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,21/04/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,28/04/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,5/5/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,12/5/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,1,0,19/05/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,3,0,26/05/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,2,0,2/6/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,1,0,9/6/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,16/06/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,1,0,23/06/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,0,0,30/06/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,6,0,7/7/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,7,0,14/07/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,6,0,21/07/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,5,0,28/07/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,16,0,4/8/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,11,0,11/8/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,25,0,18/08/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,25,0,25/08/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,26,0,1/9/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,12,0,8/9/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,16,0,15/09/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,17,0,22/09/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,11,0,29/09/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,14,0,6/10/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,3,0,13/10/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,17,0,20/10/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,4,0,27/10/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,6,0,3/11/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,12,0,10/11/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,12,0,17/11/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,28,0,24/11/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,20,0,1/12/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,16,0,8/12/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,19,0,15/12/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,17,0,22/12/2019,REGION VII-CENTRAL VISAYAS,2019
SISQUIJOR,23,0,29/12/2019,REGION VII-CENTRAL VISAYAS,2019
SOUTHERN LEYTE,3,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,16,0,20/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,10,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,11,0,3/2/2019,REGION VII-EASTERN VISAYAS,2019
