Location,Cases,Deaths,Date,Region,Year
ALBAY,10,0,13/01/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,20/01/2019,REGION V-BICOL REGION,2019
ALBAY,15,0,27/01/2019,REGION V-BICOL REGION,2019
ALBAY,21,0,3/2/2019,REGION V-BICOL REGION,2019
ALBAY,12,1,10/2/2019,REGION V-BICOL REGION,2019
ALBAY,5,0,17/02/2019,REGION V-BICOL REGION,2019
ALBAY,3,0,24/02/2019,REGION V-BICOL REGION,2019
ALBAY,13,0,3/3/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,10/3/2019,REGION V-BICOL REGION,2019
ALBAY,12,0,17/03/2019,REGION V-BICOL REGION,2019
ALBAY,14,1,24/03/2019,REGION V-BICOL REGION,2019
ALBAY,13,2,31/03/2019,REGION V-BICOL REGION,2019
ALBAY,14,0,7/4/2019,REGION V-BICOL REGION,2019
ALBAY,6,0,14/04/2019,REGION V-BICOL REGION,2019
ALBAY,6,1,21/04/2019,REGION V-BICOL REGION,2019
ALBAY,7,0,28/04/2019,REGION V-BICOL REGION,2019
ALBAY,4,0,5/5/2019,REGION V-BICOL REGION,2019
ALBAY,14,0,12/5/2019,REGION V-BICOL REGION,2019
ALBAY,6,1,19/05/2019,REGION V-BICOL REGION,2019
ALBAY,10,0,26/05/2019,REGION V-BICOL REGION,2019
ALBAY,13,0,2/6/2019,REGION V-BICOL REGION,2019
ALBAY,15,0,9/6/2019,REGION V-BICOL REGION,2019
ALBAY,34,2,16/06/2019,REGION V-BICOL REGION,2019
ALBAY,52,1,23/06/2019,REGION V-BICOL REGION,2019
ALBAY,52,2,30/06/2019,REGION V-BICOL REGION,2019
ALBAY,69,0,7/7/2019,REGION V-BICOL REGION,2019
ALBAY,83,1,14/07/2019,REGION V-BICOL REGION,2019
ALBAY,76,0,21/07/2019,REGION V-BICOL REGION,2019
ALBAY,72,0,28/07/2019,REGION V-BICOL REGION,2019
ALBAY,83,1,4/8/2019,REGION V-BICOL REGION,2019
ALBAY,79,0,11/8/2019,REGION V-BICOL REGION,2019
ALBAY,58,1,18/08/2019,REGION V-BICOL REGION,2019
ALBAY,63,0,25/08/2019,REGION V-BICOL REGION,2019
ALBAY,77,1,1/9/2019,REGION V-BICOL REGION,2019
ALBAY,84,3,8/9/2019,REGION V-BICOL REGION,2019
ALBAY,80,1,15/09/2019,REGION V-BICOL REGION,2019
ALBAY,73,0,22/09/2019,REGION V-BICOL REGION,2019
ALBAY,43,0,29/09/2019,REGION V-BICOL REGION,2019
ALBAY,45,1,6/10/2019,REGION V-BICOL REGION,2019
ALBAY,32,1,13/10/2019,REGION V-BICOL REGION,2019
ALBAY,25,0,20/10/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,27/10/2019,REGION V-BICOL REGION,2019
ALBAY,27,1,3/11/2019,REGION V-BICOL REGION,2019
ALBAY,18,0,10/11/2019,REGION V-BICOL REGION,2019
ALBAY,32,0,17/11/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,24/11/2019,REGION V-BICOL REGION,2019
ALBAY,16,0,1/12/2019,REGION V-BICOL REGION,2019
ALBAY,11,0,8/12/2019,REGION V-BICOL REGION,2019
ALBAY,18,1,15/12/2019,REGION V-BICOL REGION,2019
ALBAY,12,0,22/12/2019,REGION V-BICOL REGION,2019
ALBAY,8,0,29/12/2019,REGION V-BICOL REGION,2019
BASILAN,5,0,13/01/2019,BARMM,2019
BASILAN,14,0,20/01/2019,BARMM,2019
BASILAN,4,0,27/01/2019,BARMM,2019
BASILAN,13,0,3/2/2019,BARMM,2019
BASILAN,10,0,10/2/2019,BARMM,2019
BASILAN,8,0,17/02/2019,BARMM,2019
BASILAN,4,0,24/02/2019,BARMM,2019
BASILAN,4,0,3/3/2019,BARMM,2019
BASILAN,11,0,10/3/2019,BARMM,2019
BASILAN,7,0,17/03/2019,BARMM,2019
BASILAN,4,0,24/03/2019,BARMM,2019
BASILAN,6,0,31/03/2019,BARMM,2019
BASILAN,7,0,7/4/2019,BARMM,2019
BASILAN,18,0,14/04/2019,BARMM,2019
BASILAN,11,0,21/04/2019,BARMM,2019
BASILAN,7,1,28/04/2019,BARMM,2019
BASILAN,16,0,5/5/2019,BARMM,2019
BASILAN,13,0,12/5/2019,BARMM,2019
BASILAN,10,0,19/05/2019,BARMM,2019
BASILAN,21,0,26/05/2019,BARMM,2019
BASILAN,23,0,2/6/2019,BARMM,2019
BASILAN,13,0,9/6/2019,BARMM,2019
BASILAN,9,0,16/06/2019,BARMM,2019
BASILAN,13,0,23/06/2019,BARMM,2019
BASILAN,19,0,30/06/2019,BARMM,2019
BASILAN,15,0,7/7/2019,BARMM,2019
BASILAN,16,0,14/07/2019,BARMM,2019
BASILAN,31,0,21/07/2019,BARMM,2019
BASILAN,39,0,28/07/2019,BARMM,2019
BASILAN,25,1,4/8/2019,BARMM,2019
BASILAN,23,0,11/8/2019,BARMM,2019
BASILAN,11,1,18/08/2019,BARMM,2019
BASILAN,5,0,25/08/2019,BARMM,2019
BASILAN,10,0,1/9/2019,BARMM,2019
BASILAN,24,0,8/9/2019,BARMM,2019
BASILAN,26,0,15/09/2019,BARMM,2019
BASILAN,3,0,22/09/2019,BARMM,2019
BASILAN,8,0,29/09/2019,BARMM,2019
BASILAN,7,0,6/10/2019,BARMM,2019
BASILAN,8,0,13/10/2019,BARMM,2019
BASILAN,11,0,20/10/2019,BARMM,2019
BASILAN,11,0,27/10/2019,BARMM,2019
BASILAN,11,0,3/11/2019,BARMM,2019
BASILAN,7,0,10/11/2019,BARMM,2019
BASILAN,9,0,17/11/2019,BARMM,2019
BASILAN,4,0,24/11/2019,BARMM,2019
BASILAN,6,0,1/12/2019,BARMM,2019
BASILAN,6,0,8/12/2019,BARMM,2019
BASILAN,6,0,15/12/2019,BARMM,2019
BASILAN,5,0,22/12/2019,BARMM,2019
BASILAN,3,0,29/12/2019,BARMM,2019
BUKIDNON,138,0,13/01/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,172,0,20/01/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,132,0,27/01/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,137,0,3/2/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,169,1,10/2/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,130,0,17/02/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,146,0,24/02/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,126,0,3/3/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,125,0,10/3/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,121,0,17/03/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,118,1,24/03/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,112,1,31/03/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,111,0,7/4/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,119,0,14/04/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,90,0,21/04/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,137,0,28/04/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,139,0,5/5/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,138,0,12/5/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,198,1,19/05/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,179,0,26/05/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,183,0,2/6/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,229,0,9/6/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,232,0,16/06/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,279,0,23/06/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,427,1,30/06/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,420,1,7/7/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,432,1,14/07/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,445,0,21/07/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,419,2,28/07/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,368,1,4/8/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,394,0,11/8/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,292,1,18/08/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,328,1,25/08/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,307,0,1/9/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,229,2,8/9/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,212,0,15/09/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,168,0,22/09/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,165,0,29/09/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,141,2,6/10/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,93,0,13/10/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,82,0,20/10/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,92,0,27/10/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,105,1,3/11/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,95,0,10/11/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,102,0,17/11/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,100,0,24/11/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,95,0,1/12/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,88,0,8/12/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,75,0,15/12/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,59,0,22/12/2019,REGION X-NORTHERN MINDANAO,2019
BUKIDNON,53,0,29/12/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,63,0,13/01/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,84,0,20/01/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,70,0,27/01/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,60,0,3/2/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,51,0,10/2/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,45,1,17/02/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,51,0,24/02/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,45,1,3/3/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,55,0,10/3/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,27,0,17/03/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,43,1,24/03/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,35,0,31/03/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,34,0,7/4/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,21,0,14/04/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,20,0,21/04/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,21,0,28/04/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,16,0,5/5/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,26,0,12/5/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,27,0,19/05/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,25,0,26/05/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,22,0,2/6/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,20,0,9/6/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,22,0,16/06/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,33,0,23/06/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,33,0,30/06/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,48,0,7/7/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,84,0,14/07/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,106,0,21/07/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,143,0,28/07/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,175,0,4/8/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,193,1,11/8/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,194,0,18/08/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,217,0,25/08/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,175,1,1/9/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,189,0,8/9/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,175,0,15/09/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,154,0,22/09/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,144,0,29/09/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,122,1,6/10/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,86,1,13/10/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,79,0,20/10/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,103,0,27/10/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,92,0,3/11/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,83,0,10/11/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,107,0,17/11/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,117,0,24/11/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,103,0,1/12/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,86,0,8/12/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,60,0,15/12/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,50,0,22/12/2019,REGION X-NORTHERN MINDANAO,2019
CAGAYAN DE ORO CITY,29,0,29/12/2019,REGION X-NORTHERN MINDANAO,2019
CAMARINES NORTE,13,1,29/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,18,0,13/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,45,2,20/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,64,0,27/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,44,0,3/2/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,50,1,10/2/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,2,17/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,0,24/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,49,0,3/3/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,0,10/3/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,34,0,17/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,29,0,24/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,24,1,31/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,15,0,7/4/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,14/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,24,0,21/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,20,1,28/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,18,1,5/5/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,13,0,12/5/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,19/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,26/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,13,1,2/6/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,15,0,9/6/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,19,0,16/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,28,1,23/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,33,0,30/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,51,1,7/7/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,92,0,14/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,115,2,21/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,127,1,28/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,191,3,4/8/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,231,0,11/8/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,243,1,18/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,200,1,25/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,240,3,1/9/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,232,4,8/9/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,223,0,15/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,150,0,22/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,115,0,29/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,137,1,6/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,105,0,13/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,95,0,20/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,87,3,27/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,54,0,3/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,51,1,10/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,5,0,17/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,1,24/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,49,1,1/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,45,2,8/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,0,15/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,27,0,22/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,1,29/12/2019,REGION V-BICOL REGION,2019
CAMIGUIN,50,0,13/01/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,17,0,20/01/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,34,0,27/01/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,15,0,3/2/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,0,0,10/2/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,1,0,17/02/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,2,0,24/02/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,8,0,3/3/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,1,0,10/3/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,1,0,17/03/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,1,0,24/03/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,0,0,31/03/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,0,0,7/4/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,5,0,14/04/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,4,0,21/04/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,5,0,28/04/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,7,0,5/5/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,1,0,12/5/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,5,0,19/05/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,3,0,26/05/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,6,0,2/6/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,3,0,9/6/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,6,0,16/06/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,2,0,23/06/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,4,1,30/06/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,7,0,7/7/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,7,0,14/07/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,9,0,21/07/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,13,0,28/07/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,16,0,4/8/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,15,0,11/8/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,9,0,18/08/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,15,0,25/08/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,6,0,1/9/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,10,0,8/9/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,54,0,15/09/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,22,0,22/09/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,22,0,29/09/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,21,0,6/10/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,42,0,13/10/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,42,0,20/10/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,28,0,27/10/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,27,0,3/11/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,25,0,10/11/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,39,1,17/11/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,32,0,24/11/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,42,0,1/12/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,37,0,8/12/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,37,0,15/12/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,37,0,22/12/2019,REGION X-NORTHERN MINDANAO,2019
CAMIGUIN,16,0,29/12/2019,REGION X-NORTHERN MINDANAO,2019
CATANDUANES,7,0,13/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,16,0,20/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,27/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,3/2/2019,REGION V-BICOL REGION,2019
CATANDUANES,5,0,10/2/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,17/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,24/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,3/3/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,10/3/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,17/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,24/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,31/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,7/4/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,14/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,15,0,21/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,28/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,14,1,5/5/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,12/5/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,19/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,26/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,2/6/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,9/6/2019,REGION V-BICOL REGION,2019
CATANDUANES,25,0,16/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,26,0,23/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,35,0,30/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,59,0,7/7/2019,REGION V-BICOL REGION,2019
CATANDUANES,68,0,14/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,38,0,21/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,42,0,28/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,68,0,4/8/2019,REGION V-BICOL REGION,2019
CATANDUANES,45,0,11/8/2019,REGION V-BICOL REGION,2019
CATANDUANES,46,0,18/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,41,0,25/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,43,0,1/9/2019,REGION V-BICOL REGION,2019
CATANDUANES,61,0,8/9/2019,REGION V-BICOL REGION,2019
CATANDUANES,54,0,15/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,40,0,22/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,34,0,29/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,28,0,6/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,19,0,13/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,11,0,20/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,27/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,11,0,3/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,13,0,10/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,17,0,17/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,5,0,24/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,1/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,8/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,0,0,15/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,0,0,22/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,29/12/2019,REGION V-BICOL REGION,2019
COTABATO CITY,17,0,13/01/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,27,0,20/01/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,15,0,27/01/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,11,0,3/2/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,19,0,10/2/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,22,0,17/02/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,12,0,24/02/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,16,0,3/3/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,22,0,10/3/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,15,1,17/03/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,17,0,24/03/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,15,0,31/03/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,17,0,7/4/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,8,0,14/04/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,12,0,21/04/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,11,0,28/04/2019,REGION XII-SOCCSKSARGEN,2019
COTABATO CITY,9,0,5/5/2019,REGION XII-SOCCSKSARGEN,2019
